"Age","Time of death","Cause of death","Age years"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","HUNGER","2"
"9","9","EATEN","2"
"9","9","HUNGER","2"
"9","9","EATEN","1"
"9","9","EATEN","1"
"9","9","HUNGER","0"
"9","9","AGE","2"
"9","9","EATEN","0"
"9","9","HUNGER","1"
"9","9","HUNGER","2"
"9","9","AGE","2"
"9","9","EATEN","2"
"9","9","AGE","2"
"9","9","HUNGER","1"
"9","9","HUNGER","0"
"9","9","HUNGER","1"
"9","9","HUNGER","2"
"9","9","EATEN","0"
"9","9","EATEN","0"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","EATEN","0"
"9","9","HUNGER","0"
"9","9","HUNGER","0"
"9","9","EATEN","0"
"9","9","EATEN","1"
"9","9","HUNGER","2"
"9","9","EATEN","2"
"9","9","AGE","2"
"9","9","HUNGER","1"
"9","9","HUNGER","0"
"9","9","EATEN","1"
"9","9","AGE","2"
"9","9","HUNGER","1"
"9","9","EATEN","1"
"9","9","HUNGER","1"
"9","9","EATEN","2"
"9","9","HUNGER","2"
"9","9","EATEN","1"
"9","9","HUNGER","2"
"9","9","HUNGER","0"
"9","9","HUNGER","2"
"9","9","HUNGER","2"
"9","9","AGE","2"
"9","9","EATEN","1"
"9","9","AGE","2"
"9","9","HUNGER","2"
"9","9","HUNGER","0"
"9","9","HUNGER","1"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","EATEN","1"
"9","9","AGE","2"
"9","9","HUNGER","0"
"9","9","HUNGER","2"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","HUNGER","0"
"9","9","HUNGER","0"
"9","9","EATEN","0"
"9","9","HUNGER","0"
"9","9","AGE","2"
"9","9","EATEN","0"
"9","9","HUNGER","1"
"9","9","EATEN","1"
"9","9","HUNGER","2"
"9","9","HUNGER","0"
"9","9","AGE","2"
"9","9","EATEN","1"
"9","9","HUNGER","1"
"9","9","EATEN","0"
"9","9","HUNGER","2"
"9","9","HUNGER","0"
"9","9","HUNGER","0"
"7","9","HUNGER","0"
"7","9","EATEN","0"
"7","9","EATEN","0"
"6","9","EATEN","0"
"6","9","EATEN","0"
"5","9","HUNGER","0"
"10","10","AGE","2"
"10","10","EATEN","1"
"10","10","EATEN","0"
"10","10","HUNGER","1"
"10","10","HUNGER","2"
"10","10","HUNGER","1"
"10","10","EATEN","1"
"10","10","EATEN","2"
"10","10","HUNGER","0"
"10","10","EATEN","0"
"10","10","AGE","2"
"10","10","EATEN","2"
"10","10","HUNGER","0"
"10","10","EATEN","1"
"10","10","EATEN","0"
"10","10","HUNGER","1"
"10","10","HUNGER","0"
"10","10","EATEN","0"
"10","10","HUNGER","2"
"10","10","EATEN","0"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","EATEN","1"
"10","10","HUNGER","0"
"10","10","EATEN","1"
"10","10","AGE","2"
"10","10","HUNGER","2"
"10","10","HUNGER","2"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","HUNGER","0"
"10","10","HUNGER","0"
"10","10","EATEN","2"
"10","10","EATEN","1"
"10","10","HUNGER","2"
"10","10","HUNGER","0"
"10","10","AGE","2"
"10","10","HUNGER","0"
"10","10","HUNGER","0"
"10","10","EATEN","2"
"10","10","EATEN","1"
"10","10","HUNGER","0"
"10","10","HUNGER","0"
"10","10","EATEN","1"
"10","10","EATEN","2"
"10","10","AGE","2"
"10","10","EATEN","1"
"10","10","AGE","2"
"10","10","HUNGER","1"
"10","10","AGE","2"
"10","10","EATEN","0"
"10","10","HUNGER","2"
"10","10","EATEN","0"
"10","10","EATEN","1"
"10","10","HUNGER","1"
"10","10","AGE","2"
"10","10","EATEN","0"
"10","10","HUNGER","1"
"10","10","EATEN","2"
"10","10","HUNGER","0"
"10","10","EATEN","1"
"10","10","AGE","2"
"10","10","HUNGER","1"
"10","10","HUNGER","1"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","HUNGER","2"
"10","10","EATEN","2"
"10","10","EATEN","1"
"10","10","HUNGER","0"
"10","10","HUNGER","1"
"10","10","HUNGER","0"
"10","10","HUNGER","2"
"10","10","AGE","2"
"10","10","HUNGER","1"
"10","10","HUNGER","0"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","EATEN","1"
"10","10","EATEN","0"
"10","10","HUNGER","0"
"10","10","EATEN","1"
"10","10","EATEN","2"
"10","10","HUNGER","1"
"10","10","HUNGER","1"
"10","10","HUNGER","0"
"10","10","EATEN","2"
"10","10","HUNGER","2"
"10","10","HUNGER","2"
"10","10","EATEN","1"
"10","10","HUNGER","0"
"10","10","AGE","2"
"10","10","EATEN","0"
"10","10","HUNGER","0"
"10","10","EATEN","1"
"10","10","EATEN","2"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","HUNGER","0"
"10","10","HUNGER","1"
"10","10","AGE","2"
"10","10","EATEN","2"
"10","10","HUNGER","0"
"10","10","EATEN","1"
"10","10","AGE","2"
"10","10","HUNGER","0"
"10","10","HUNGER","2"
"10","10","HUNGER","0"
"10","10","HUNGER","1"
"10","10","HUNGER","0"
"10","10","AGE","2"
"10","10","EATEN","2"
"10","10","HUNGER","1"
"10","10","AGE","2"
"10","10","HUNGER","0"
"10","10","HUNGER","0"
"8","10","EATEN","0"
"7","10","HUNGER","0"
"7","10","EATEN","0"
"6","10","EATEN","0"
"5","10","HUNGER","0"
"5","10","EATEN","0"
"11","11","EATEN","1"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","EATEN","2"
"11","11","HUNGER","2"
"11","11","EATEN","1"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","AGE","2"
"11","11","EATEN","1"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","EATEN","1"
"11","11","AGE","2"
"11","11","HUNGER","0"
"11","11","EATEN","2"
"11","11","EATEN","2"
"11","11","HUNGER","1"
"11","11","HUNGER","0"
"11","11","EATEN","2"
"11","11","EATEN","2"
"11","11","AGE","2"
"11","11","HUNGER","0"
"11","11","HUNGER","2"
"11","11","HUNGER","1"
"11","11","HUNGER","0"
"11","11","HUNGER","1"
"11","11","HUNGER","1"
"11","11","HUNGER","2"
"11","11","EATEN","1"
"11","11","HUNGER","1"
"11","11","AGE","2"
"11","11","HUNGER","1"
"11","11","AGE","2"
"11","11","HUNGER","2"
"11","11","EATEN","0"
"11","11","AGE","2"
"11","11","HUNGER","2"
"11","11","EATEN","0"
"11","11","EATEN","0"
"11","11","EATEN","0"
"11","11","EATEN","0"
"11","11","HUNGER","1"
"11","11","HUNGER","0"
"11","11","EATEN","2"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","HUNGER","2"
"11","11","EATEN","2"
"11","11","EATEN","2"
"11","11","HUNGER","0"
"11","11","HUNGER","0"
"11","11","AGE","2"
"11","11","HUNGER","0"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","HUNGER","0"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","EATEN","2"
"11","11","EATEN","1"
"11","11","HUNGER","1"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","EATEN","2"
"11","11","AGE","2"
"11","11","HUNGER","0"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","EATEN","1"
"11","11","HUNGER","1"
"11","11","HUNGER","1"
"11","11","AGE","2"
"11","11","EATEN","2"
"11","11","EATEN","2"
"11","11","EATEN","0"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","EATEN","1"
"11","11","HUNGER","0"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","HUNGER","0"
"11","11","AGE","2"
"11","11","HUNGER","2"
"11","11","HUNGER","1"
"11","11","EATEN","2"
"11","11","HUNGER","2"
"11","11","HUNGER","0"
"11","11","HUNGER","2"
"11","11","EATEN","1"
"11","11","HUNGER","2"
"11","11","AGE","2"
"11","11","HUNGER","1"
"11","11","AGE","2"
"11","11","HUNGER","0"
"11","11","HUNGER","0"
"11","11","HUNGER","2"
"11","11","EATEN","0"
"11","11","EATEN","2"
"11","11","EATEN","1"
"11","11","HUNGER","0"
"11","11","AGE","2"
"11","11","EATEN","2"
"11","11","AGE","2"
"11","11","HUNGER","2"
"11","11","HUNGER","1"
"11","11","HUNGER","2"
"11","11","EATEN","0"
"11","11","HUNGER","0"
"11","11","HUNGER","1"
"11","11","EATEN","2"
"11","11","HUNGER","1"
"11","11","AGE","2"
"11","11","HUNGER","0"
"11","11","EATEN","2"
"11","11","AGE","2"
"9","11","EATEN","0"
"9","11","HUNGER","0"
"9","11","EATEN","0"
"8","11","EATEN","0"
"8","11","HUNGER","0"
"8","11","HUNGER","0"
"7","11","EATEN","0"
"7","11","EATEN","0"
"7","11","HUNGER","0"
"5","11","HUNGER","0"
"5","11","HUNGER","0"
"12","12","EATEN","0"
"12","12","EATEN","1"
"12","12","HUNGER","1"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","HUNGER","0"
"12","12","HUNGER","1"
"12","12","HUNGER","1"
"12","12","HUNGER","2"
"12","12","AGE","2"
"12","12","EATEN","2"
"12","12","HUNGER","1"
"12","12","EATEN","1"
"12","12","HUNGER","1"
"12","12","HUNGER","1"
"12","12","EATEN","2"
"12","12","EATEN","0"
"12","12","EATEN","1"
"12","12","EATEN","0"
"12","12","EATEN","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","EATEN","1"
"12","12","HUNGER","0"
"12","12","EATEN","1"
"12","12","AGE","2"
"12","12","HUNGER","2"
"12","12","EATEN","1"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","HUNGER","0"
"12","12","HUNGER","0"
"12","12","HUNGER","1"
"12","12","HUNGER","1"
"12","12","HUNGER","1"
"12","12","HUNGER","1"
"12","12","AGE","2"
"12","12","HUNGER","1"
"12","12","HUNGER","1"
"12","12","HUNGER","0"
"12","12","HUNGER","0"
"12","12","HUNGER","1"
"12","12","EATEN","0"
"12","12","HUNGER","0"
"12","12","HUNGER","0"
"12","12","EATEN","2"
"12","12","HUNGER","2"
"12","12","EATEN","2"
"12","12","EATEN","1"
"12","12","HUNGER","0"
"12","12","EATEN","1"
"12","12","HUNGER","1"
"12","12","EATEN","0"
"12","12","HUNGER","0"
"12","12","EATEN","2"
"12","12","HUNGER","2"
"12","12","AGE","2"
"12","12","EATEN","0"
"12","12","EATEN","1"
"12","12","EATEN","0"
"12","12","HUNGER","0"
"12","12","HUNGER","2"
"12","12","HUNGER","2"
"12","12","EATEN","0"
"12","12","HUNGER","1"
"12","12","AGE","2"
"12","12","HUNGER","1"
"12","12","HUNGER","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","EATEN","1"
"12","12","EATEN","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","EATEN","1"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","EATEN","1"
"12","12","HUNGER","1"
"12","12","HUNGER","0"
"12","12","HUNGER","1"
"12","12","EATEN","2"
"12","12","AGE","2"
"12","12","EATEN","1"
"12","12","HUNGER","1"
"12","12","EATEN","0"
"12","12","EATEN","0"
"12","12","EATEN","1"
"12","12","HUNGER","0"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","HUNGER","2"
"12","12","EATEN","2"
"12","12","EATEN","0"
"12","12","HUNGER","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","EATEN","2"
"12","12","HUNGER","1"
"12","12","HUNGER","1"
"12","12","AGE","2"
"12","12","HUNGER","2"
"12","12","EATEN","2"
"12","12","HUNGER","2"
"12","12","HUNGER","0"
"12","12","EATEN","1"
"12","12","HUNGER","1"
"12","12","EATEN","0"
"12","12","HUNGER","0"
"12","12","HUNGER","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","HUNGER","1"
"12","12","AGE","2"
"12","12","HUNGER","2"
"12","12","AGE","2"
"12","12","EATEN","2"
"12","12","EATEN","1"
"10","12","HUNGER","0"
"10","12","HUNGER","0"
"10","12","OVERCROWD","0"
"9","12","EATEN","0"
"9","12","EATEN","0"
"8","12","EATEN","0"
"8","12","EATEN","0"
"7","12","EATEN","0"
"7","12","HUNGER","0"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","EATEN","2"
"13","13","HUNGER","1"
"13","13","EATEN","1"
"13","13","AGE","2"
"13","13","EATEN","2"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","HUNGER","1"
"13","13","HUNGER","0"
"13","13","EATEN","2"
"13","13","EATEN","0"
"13","13","HUNGER","1"
"13","13","EATEN","1"
"13","13","HUNGER","1"
"13","13","EATEN","1"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","EATEN","2"
"13","13","HUNGER","1"
"13","13","HUNGER","0"
"13","13","EATEN","0"
"13","13","EATEN","1"
"13","13","HUNGER","0"
"13","13","HUNGER","0"
"13","13","HUNGER","0"
"13","13","HUNGER","1"
"13","13","EATEN","2"
"13","13","AGE","2"
"13","13","EATEN","2"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","HUNGER","1"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","HUNGER","0"
"13","13","EATEN","2"
"13","13","EATEN","1"
"13","13","EATEN","0"
"13","13","HUNGER","0"
"13","13","EATEN","2"
"13","13","HUNGER","2"
"13","13","HUNGER","1"
"13","13","HUNGER","1"
"13","13","HUNGER","1"
"13","13","EATEN","2"
"13","13","HUNGER","1"
"13","13","HUNGER","2"
"13","13","HUNGER","2"
"13","13","EATEN","1"
"13","13","HUNGER","1"
"13","13","HUNGER","2"
"13","13","EATEN","0"
"13","13","AGE","2"
"13","13","HUNGER","0"
"13","13","HUNGER","1"
"13","13","HUNGER","1"
"13","13","HUNGER","1"
"13","13","AGE","2"
"13","13","EATEN","2"
"13","13","EATEN","2"
"13","13","AGE","2"
"13","13","HUNGER","2"
"13","13","HUNGER","1"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","HUNGER","0"
"13","13","HUNGER","1"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","HUNGER","0"
"13","13","EATEN","2"
"13","13","AGE","2"
"13","13","HUNGER","0"
"13","13","EATEN","2"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","HUNGER","2"
"13","13","EATEN","0"
"13","13","EATEN","0"
"13","13","EATEN","2"
"13","13","EATEN","0"
"13","13","AGE","2"
"13","13","EATEN","0"
"13","13","EATEN","1"
"13","13","EATEN","2"
"13","13","HUNGER","1"
"13","13","EATEN","1"
"13","13","HUNGER","2"
"13","13","EATEN","0"
"13","13","HUNGER","2"
"13","13","AGE","2"
"13","13","EATEN","2"
"13","13","HUNGER","1"
"13","13","EATEN","2"
"13","13","AGE","2"
"13","13","EATEN","2"
"13","13","EATEN","1"
"13","13","HUNGER","0"
"13","13","HUNGER","2"
"13","13","EATEN","1"
"13","13","HUNGER","0"
"13","13","EATEN","0"
"13","13","HUNGER","2"
"13","13","EATEN","0"
"13","13","AGE","2"
"13","13","HUNGER","0"
"13","13","HUNGER","0"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","HUNGER","1"
"13","13","HUNGER","1"
"13","13","AGE","2"
"13","13","HUNGER","2"
"13","13","AGE","2"
"11","13","EATEN","0"
"10","13","HUNGER","0"
"10","13","EATEN","0"
"10","13","HUNGER","0"
"8","13","HUNGER","0"
"7","13","HUNGER","0"
"14","14","HUNGER","1"
"14","14","EATEN","2"
"14","14","EATEN","1"
"14","14","EATEN","0"
"14","14","EATEN","0"
"14","14","HUNGER","0"
"14","14","EATEN","0"
"14","14","EATEN","0"
"14","14","AGE","2"
"14","14","EATEN","1"
"14","14","AGE","2"
"14","14","HUNGER","0"
"14","14","EATEN","1"
"14","14","HUNGER","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","HUNGER","2"
"14","14","EATEN","1"
"14","14","EATEN","1"
"14","14","HUNGER","2"
"14","14","HUNGER","0"
"14","14","HUNGER","1"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","EATEN","0"
"14","14","HUNGER","2"
"14","14","EATEN","1"
"14","14","HUNGER","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","HUNGER","0"
"14","14","HUNGER","0"
"14","14","HUNGER","1"
"14","14","HUNGER","2"
"14","14","HUNGER","1"
"14","14","EATEN","0"
"14","14","HUNGER","1"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","HUNGER","0"
"14","14","EATEN","2"
"14","14","EATEN","0"
"14","14","AGE","2"
"14","14","HUNGER","1"
"14","14","AGE","2"
"14","14","HUNGER","1"
"14","14","EATEN","1"
"14","14","AGE","2"
"14","14","HUNGER","2"
"14","14","EATEN","0"
"14","14","HUNGER","1"
"14","14","HUNGER","1"
"14","14","EATEN","0"
"14","14","EATEN","0"
"14","14","HUNGER","1"
"14","14","HUNGER","2"
"14","14","HUNGER","1"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","HUNGER","0"
"14","14","AGE","2"
"14","14","EATEN","2"
"14","14","HUNGER","0"
"14","14","EATEN","2"
"14","14","HUNGER","2"
"14","14","HUNGER","2"
"14","14","EATEN","0"
"14","14","HUNGER","2"
"14","14","AGE","2"
"14","14","HUNGER","2"
"14","14","AGE","2"
"14","14","HUNGER","1"
"14","14","HUNGER","1"
"14","14","HUNGER","2"
"14","14","HUNGER","2"
"14","14","EATEN","0"
"14","14","EATEN","2"
"14","14","HUNGER","1"
"14","14","HUNGER","1"
"14","14","EATEN","1"
"14","14","EATEN","2"
"14","14","EATEN","0"
"14","14","EATEN","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","HUNGER","1"
"14","14","HUNGER","1"
"14","14","EATEN","1"
"14","14","EATEN","1"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","HUNGER","1"
"14","14","EATEN","1"
"14","14","AGE","2"
"14","14","HUNGER","0"
"14","14","HUNGER","1"
"14","14","HUNGER","1"
"14","14","HUNGER","2"
"14","14","HUNGER","0"
"14","14","AGE","2"
"14","14","HUNGER","0"
"14","14","HUNGER","1"
"14","14","HUNGER","1"
"14","14","HUNGER","0"
"14","14","HUNGER","1"
"14","14","HUNGER","1"
"14","14","AGE","2"
"14","14","EATEN","1"
"14","14","EATEN","1"
"14","14","HUNGER","1"
"14","14","AGE","2"
"14","14","EATEN","2"
"14","14","HUNGER","0"
"14","14","AGE","2"
"12","14","EATEN","0"
"12","14","HUNGER","0"
"12","14","EATEN","0"
"12","14","EATEN","0"
"11","14","EATEN","0"
"11","14","EATEN","0"
"8","14","EATEN","0"
"8","14","EATEN","0"
"8","14","EATEN","0"
"15","15","EATEN","0"
"15","15","EATEN","2"
"15","15","AGE","2"
"15","15","HUNGER","1"
"15","15","HUNGER","0"
"15","15","EATEN","0"
"15","15","HUNGER","1"
"15","15","AGE","2"
"15","15","EATEN","0"
"15","15","HUNGER","1"
"15","15","HUNGER","2"
"15","15","EATEN","0"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","HUNGER","2"
"15","15","EATEN","2"
"15","15","HUNGER","0"
"15","15","EATEN","0"
"15","15","HUNGER","2"
"15","15","HUNGER","0"
"15","15","AGE","2"
"15","15","EATEN","0"
"15","15","AGE","2"
"15","15","HUNGER","1"
"15","15","AGE","2"
"15","15","HUNGER","1"
"15","15","HUNGER","1"
"15","15","EATEN","0"
"15","15","HUNGER","0"
"15","15","HUNGER","0"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","HUNGER","0"
"15","15","HUNGER","2"
"15","15","HUNGER","0"
"15","15","EATEN","2"
"15","15","EATEN","0"
"15","15","EATEN","1"
"15","15","AGE","2"
"15","15","HUNGER","2"
"15","15","EATEN","2"
"15","15","HUNGER","0"
"15","15","EATEN","1"
"15","15","HUNGER","2"
"15","15","EATEN","2"
"15","15","HUNGER","0"
"15","15","EATEN","1"
"15","15","EATEN","0"
"15","15","EATEN","1"
"15","15","HUNGER","0"
"15","15","EATEN","1"
"15","15","HUNGER","0"
"15","15","HUNGER","1"
"15","15","AGE","2"
"15","15","HUNGER","0"
"15","15","EATEN","2"
"15","15","AGE","2"
"15","15","HUNGER","1"
"15","15","HUNGER","0"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","HUNGER","0"
"15","15","AGE","2"
"15","15","HUNGER","1"
"15","15","EATEN","0"
"15","15","HUNGER","1"
"15","15","EATEN","0"
"15","15","EATEN","2"
"15","15","HUNGER","1"
"15","15","EATEN","0"
"15","15","HUNGER","1"
"15","15","HUNGER","2"
"15","15","EATEN","1"
"15","15","HUNGER","2"
"15","15","HUNGER","2"
"15","15","EATEN","1"
"15","15","HUNGER","2"
"15","15","HUNGER","1"
"15","15","HUNGER","2"
"15","15","HUNGER","0"
"15","15","HUNGER","0"
"15","15","EATEN","2"
"15","15","AGE","2"
"15","15","EATEN","1"
"15","15","HUNGER","0"
"15","15","HUNGER","1"
"15","15","EATEN","1"
"15","15","HUNGER","1"
"15","15","EATEN","2"
"15","15","EATEN","2"
"15","15","HUNGER","1"
"15","15","AGE","2"
"15","15","EATEN","1"
"15","15","EATEN","2"
"15","15","EATEN","2"
"15","15","EATEN","2"
"15","15","HUNGER","2"
"15","15","HUNGER","1"
"15","15","AGE","2"
"15","15","HUNGER","2"
"15","15","HUNGER","2"
"15","15","HUNGER","0"
"15","15","HUNGER","0"
"15","15","HUNGER","1"
"15","15","HUNGER","2"
"15","15","AGE","2"
"15","15","EATEN","1"
"15","15","AGE","2"
"15","15","HUNGER","0"
"13","15","EATEN","0"
"13","15","EATEN","0"
"12","15","EATEN","0"
"12","15","EATEN","0"
"12","15","EATEN","0"
"12","15","EATEN","0"
"12","15","EATEN","0"
"11","15","HUNGER","0"
"9","15","EATEN","0"
"16","16","HUNGER","1"
"16","16","EATEN","0"
"16","16","EATEN","2"
"16","16","HUNGER","0"
"16","16","EATEN","1"
"16","16","HUNGER","1"
"16","16","AGE","2"
"16","16","HUNGER","2"
"16","16","EATEN","0"
"16","16","HUNGER","2"
"16","16","EATEN","0"
"16","16","EATEN","0"
"16","16","HUNGER","1"
"16","16","EATEN","0"
"16","16","EATEN","1"
"16","16","HUNGER","0"
"16","16","HUNGER","0"
"16","16","EATEN","1"
"16","16","HUNGER","1"
"16","16","AGE","2"
"16","16","EATEN","1"
"16","16","HUNGER","0"
"16","16","HUNGER","1"
"16","16","HUNGER","0"
"16","16","EATEN","0"
"16","16","HUNGER","2"
"16","16","EATEN","0"
"16","16","HUNGER","1"
"16","16","HUNGER","2"
"16","16","EATEN","1"
"16","16","AGE","2"
"16","16","HUNGER","1"
"16","16","HUNGER","1"
"16","16","AGE","2"
"16","16","EATEN","0"
"16","16","EATEN","2"
"16","16","EATEN","1"
"16","16","EATEN","1"
"16","16","HUNGER","2"
"16","16","HUNGER","2"
"16","16","HUNGER","2"
"16","16","AGE","2"
"16","16","HUNGER","0"
"16","16","EATEN","0"
"16","16","EATEN","2"
"16","16","HUNGER","2"
"16","16","HUNGER","2"
"16","16","EATEN","1"
"16","16","EATEN","2"
"16","16","HUNGER","1"
"16","16","HUNGER","2"
"16","16","EATEN","0"
"16","16","HUNGER","1"
"16","16","AGE","2"
"16","16","HUNGER","2"
"16","16","EATEN","0"
"16","16","HUNGER","0"
"16","16","EATEN","1"
"16","16","HUNGER","0"
"16","16","AGE","2"
"16","16","EATEN","1"
"16","16","AGE","2"
"16","16","AGE","2"
"16","16","HUNGER","1"
"16","16","EATEN","1"
"16","16","HUNGER","1"
"16","16","EATEN","0"
"16","16","EATEN","1"
"16","16","EATEN","2"
"16","16","HUNGER","0"
"16","16","AGE","2"
"16","16","HUNGER","1"
"16","16","EATEN","0"
"16","16","EATEN","1"
"16","16","EATEN","1"
"16","16","HUNGER","1"
"16","16","EATEN","2"
"16","16","HUNGER","1"
"16","16","HUNGER","2"
"16","16","HUNGER","1"
"16","16","AGE","2"
"16","16","HUNGER","1"
"16","16","HUNGER","2"
"16","16","AGE","2"
"16","16","EATEN","1"
"16","16","HUNGER","2"
"16","16","HUNGER","1"
"16","16","EATEN","0"
"16","16","HUNGER","2"
"16","16","HUNGER","2"
"16","16","EATEN","2"
"16","16","HUNGER","2"
"16","16","AGE","2"
"16","16","AGE","2"
"16","16","AGE","2"
"16","16","EATEN","1"
"16","16","AGE","2"
"16","16","AGE","2"
"16","16","AGE","2"
"16","16","EATEN","2"
"16","16","HUNGER","2"
"16","16","HUNGER","1"
"16","16","AGE","2"
"16","16","HUNGER","0"
"16","16","HUNGER","2"
"16","16","HUNGER","1"
"16","16","HUNGER","0"
"10","16","EATEN","0"
"17","17","HUNGER","1"
"17","17","EATEN","1"
"17","17","AGE","2"
"17","17","HUNGER","1"
"17","17","EATEN","2"
"17","17","HUNGER","2"
"17","17","HUNGER","2"
"17","17","EATEN","2"
"17","17","EATEN","1"
"17","17","EATEN","1"
"17","17","HUNGER","0"
"17","17","EATEN","2"
"17","17","HUNGER","1"
"17","17","EATEN","0"
"17","17","EATEN","2"
"17","17","EATEN","0"
"17","17","AGE","2"
"17","17","HUNGER","2"
"17","17","AGE","2"
"17","17","EATEN","1"
"17","17","EATEN","1"
"17","17","HUNGER","0"
"17","17","EATEN","0"
"17","17","HUNGER","1"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","HUNGER","0"
"17","17","EATEN","1"
"17","17","HUNGER","1"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","HUNGER","1"
"17","17","AGE","2"
"17","17","HUNGER","0"
"17","17","HUNGER","1"
"17","17","HUNGER","1"
"17","17","HUNGER","0"
"17","17","HUNGER","2"
"17","17","EATEN","1"
"17","17","HUNGER","1"
"17","17","EATEN","2"
"17","17","HUNGER","1"
"17","17","EATEN","0"
"17","17","AGE","2"
"17","17","EATEN","1"
"17","17","HUNGER","1"
"17","17","HUNGER","2"
"17","17","EATEN","0"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","EATEN","2"
"17","17","HUNGER","2"
"17","17","HUNGER","0"
"17","17","EATEN","1"
"17","17","HUNGER","0"
"17","17","AGE","2"
"17","17","HUNGER","1"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","HUNGER","1"
"17","17","HUNGER","1"
"17","17","HUNGER","2"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","EATEN","1"
"17","17","EATEN","1"
"17","17","EATEN","2"
"17","17","AGE","2"
"17","17","EATEN","1"
"17","17","EATEN","0"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","EATEN","0"
"17","17","EATEN","2"
"17","17","HUNGER","1"
"17","17","EATEN","0"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","HUNGER","2"
"17","17","AGE","2"
"17","17","HUNGER","0"
"17","17","AGE","2"
"17","17","EATEN","0"
"17","17","HUNGER","2"
"17","17","EATEN","1"
"17","17","HUNGER","0"
"17","17","EATEN","2"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","HUNGER","1"
"17","17","AGE","2"
"17","17","HUNGER","0"
"17","17","EATEN","2"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","AGE","2"
"17","17","EATEN","1"
"17","17","HUNGER","0"
"17","17","HUNGER","0"
"17","17","HUNGER","1"
"17","17","HUNGER","0"
"17","17","EATEN","2"
"17","17","EATEN","0"
"17","17","HUNGER","2"
"17","17","AGE","2"
"17","17","EATEN","1"
"15","17","HUNGER","0"
"15","17","EATEN","0"
"14","17","HUNGER","0"
